cve_id,vendor,product,cvss_score,epss,is_kev,criticality_0_5,exposure_0_5,pred_risk,p_exploit,priority,priority_decomp,impact_I,published,severity,cvss_vector,_source,top_reasons
CVE-2020-10048,siemens,simatic_pcs_7,5.5,,0,,,0.36783309140007275,0.09917741522551334,,,,2021-02-09 17:15:13.360000+00:00,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CPPS,"AC:L,UI:N"
CVE-2020-10049,siemens,simatic_rtls_locating_manager,7.3,,0,,,0.41892275856650385,0.09951768683394746,,,,2020-09-09 19:15:18.070000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,CPPS,AC:L
CVE-2020-10050,siemens,simatic_rtls_locating_manager,7.8,,0,,,0.44462600766258276,0.10168829411064247,,,,2020-09-09 19:15:18.413000+00:00,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10051,siemens,simatic_rtls_locating_manager,7.8,,0,,,0.4440058608372617,0.10187642278275924,,,,2020-09-09 19:15:18.587000+00:00,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10052,siemens,simatic_rtls_locating_manager,5.5,,0,,,0.35083897083491883,0.10258548742936503,,,,2021-11-09 12:15:08.093000+00:00,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CPPS,"AC:L,UI:N"
CVE-2020-10053,siemens,simatic_rtls_locating_manager,5.5,,0,,,0.3502485692742225,0.10266002188256122,,,,2021-11-09 12:15:08.150000+00:00,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CPPS,"AC:L,UI:N"
CVE-2020-10054,siemens,simatic_rtls_locating_manager,5.5,,0,,,0.3537372907783839,0.10274146410041733,,,,2021-11-09 12:15:08.200000+00:00,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10055,siemens,desigo_consumption_control,9.8,,0,,,0.6020148644289806,0.10769648371187149,,,,2020-08-14 16:15:16.790000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10056,siemens,license_management_utility,7.8,,0,,,0.4506780205175626,0.10216638580062543,,,,2020-09-09 19:15:18.773000+00:00,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10110,citrix,gateway_firmware,5.3,,0,,,0.364760668965467,0.09755812155048263,,,,2020-03-06 21:15:15.060000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10111,citrix,gateway_firmware,7.5,,0,,,0.44800602615314905,0.09995422312333024,,,,2020-03-06 21:15:15.187000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10112,citrix,gateway_firmware,5.4,,0,,,0.35770696119893847,0.0968297760678355,,,,2020-03-06 21:15:15.280000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-10276,mobile industrial robots,mir100_firmware,9.8,,0,,,0.5359033884135104,0.10746410979011248,,,,2020-06-24 05:15:13.270000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10287,abb,irb140_firmware,9.8,,0,,,0.70048906262305,0.10756854683279995,,,,2020-07-15 23:15:11.283000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10288,abb,robotware,9.8,,0,,,0.7070030868740985,0.10619619840494908,,,,2020-07-15 23:15:11.393000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10291,kuka,visual_components_network_license_server,7.5,,0,,,0.4498499820937159,0.11235055649150376,,,,2020-11-06 12:15:11.633000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10372,ramp,altimeter,5.4,,0,,,0.3739512910804888,0.09515077873576083,,,,2020-03-10 21:15:13.527000+00:00,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,CPPS,"AV:N,AC:L"
CVE-2020-10611,trianglemicroworks,scada_data_gateway,9.8,,0,,,0.5350142786976299,0.10576673934775171,,,,2020-04-15 19:15:13.613000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10613,trianglemicroworks,scada_data_gateway,7.5,,0,,,0.44003654606079257,0.10106600148728216,,,,2020-04-15 19:15:13.690000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10615,trianglemicroworks,scada_data_gateway,7.5,,0,,,0.4411610888930615,0.10087265902031753,,,,2020-04-15 19:15:13.753000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10618,lcds,laquis_scada,5.5,,0,,,0.30375812314803685,0.09494393620080195,,,,2020-05-04 19:15:12.707000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,CPPS,"AC:L,PR:N"
CVE-2020-10622,lcds,laquis_scada,7.8,,0,,,0.3946079624414698,0.09849521222995435,,,,2020-05-04 19:15:12.767000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,CPPS,"AC:L,PR:N"
CVE-2020-10624,honeywell,controledge_plc_firmware,7.5,,0,,,0.44874990524572556,0.10094314741042255,,,,2020-06-26 17:15:09.983000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10628,honeywell,controledge_plc_firmware,7.5,,0,,,0.44057576710454516,0.10097260071033602,,,,2020-06-26 17:15:10.077000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10630,sae it,net line_fw 50_firmware,6.1,,0,,,0.38080292846128067,0.09761921057587887,,,,2020-05-05 21:15:11.393000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-10632,emerson,openenterprise_scada_server,5.3,,0,,,0.36621272179683095,0.10568051286871927,,,,2022-02-24 19:15:08.543000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10633,hms networks,ewon_flexy_firmware,6.1,,0,,,0.3972889690087391,0.09772151694836623,,,,2020-04-08 01:15:11.953000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-10634,sae it,net line_fw 50_firmware,9.1,,0,,,0.5144976766549139,0.10312821408492552,,,,2020-05-05 21:15:11.440000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10636,emerson,openenterprise_scada_server,7.5,,0,,,0.4418297647397339,0.10913718342156023,,,,2022-02-24 19:15:08.653000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10640,emerson,openenterprise_scada_server,9.8,,0,,,0.5292460531477382,0.11471992046826891,,,,2022-02-24 19:15:08.707000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10641,inductiveautomation,ignition_gateway,7.5,,0,,,0.44059700293758275,0.1009740409151211,,,,2020-04-28 19:15:12.207000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10642,rockwellautomation,rslinx_classic,7.8,,0,,,0.39594516296632987,0.09966906322255126,,,,2020-04-13 19:15:11+00:00,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10644,inductiveautomation,ignition_gateway,7.5,,0,,,0.4496720849369063,0.10151215420630717,,,,2020-06-09 18:15:10.590000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10649,asus,device_activation,7.8,,0,,,0.4023889516106258,0.09947126307302077,,,,2020-03-25 17:15:14.733000+00:00,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10666,sangoma,restapps,9.8,,0,,,0.5377483564418908,0.11076273861992517,,,,2021-05-31 12:15:08.717000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10739,istio,istio,7.5,,0,,,0.45518102330027604,0.1030213899648696,,,,2020-06-02 13:15:10.983000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10753,redhat,ceph_storage,6.5,,0,,,0.407566005881467,0.09974936283727902,,,,2020-06-26 15:15:11.573000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-10794,gira,tks ip gateway_firmware,9.8,,0,,,0.5363811530205205,0.10441195310883288,,,,2020-05-07 21:15:11.200000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10795,gira,tks ip gateway_firmware,7.2,,0,,,0.42994676517256986,0.10032377286477363,,,,2020-05-07 21:15:11.247000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-10918,automationdirect,c more_hmi_ea9_firmware,7.5,,0,,,0.42931192002089064,0.10297467958495843,,,,2020-07-23 16:15:12.083000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10919,automationdirect,c more_hmi_ea9_firmware,5.9,,0,,,0.34727781898492976,0.09950899471373237,,,,2020-07-23 16:15:12.193000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,PR:N,UI:N"
CVE-2020-10920,automationdirect,c more_hmi_ea9_firmware,9.8,,0,,,0.5282210791143913,0.10802210196919786,,,,2020-07-23 16:15:12.257000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10921,automationdirect,c more_hmi_ea9_firmware,9.8,,0,,,0.5228722575644217,0.10788964636896642,,,,2020-07-23 16:15:12.350000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10922,automationdirect,c more_hmi_ea9_firmware,7.5,,0,,,0.43244417648387123,0.10300251536067122,,,,2020-07-23 16:15:12.427000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11084,ipear_project,ipear,5.4,,0,,,0.3720746742657792,0.0979224821041654,,,,2020-07-14 22:15:10.623000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-11420,abb,cs141_firmware,6.5,,0,,,0.5565573550022379,0.09926801363368423,,,,2020-04-27 14:15:11.267000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-11483,intel,bmc_firmware,9.8,,0,,,0.5298228338231247,0.10818275427913761,,,,2020-10-29 04:15:10.593000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11484,intel,bmc_firmware,4.9,,0,,,0.3415738872422016,0.09826667466647607,,,,2020-10-29 04:15:11.013000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-11485,intel,bmc_firmware,8.8,,0,,,0.4906732527965953,0.10522608866131747,,,,2020-10-29 04:15:11.297000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-11486,intel,bmc_firmware,9.8,,0,,,0.5304082174773103,0.10816554251846089,,,,2020-10-29 04:15:11.390000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11487,intel,bmc_firmware,7.5,,0,,,0.4398171972205004,0.10339556789059266,,,,2020-10-29 04:15:11.467000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11488,intel,bmc_firmware,6.7,,0,,,0.34340028853781257,0.1001162810391025,,,,2020-10-29 04:15:11.623000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-11489,intel,bmc_firmware,7.5,,0,,,0.4388140565387597,0.10312067315604305,,,,2020-10-29 04:15:11.703000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11543,opsramp,gateway,9.8,,0,,,0.533264149987395,0.10539693869441459,,,,2020-04-08 00:15:11.207000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11580,pulsesecure,pulse_connect_secure,9.1,,0,,,0.5005217312574222,0.1029598133809653,,,,2020-04-06 21:15:13.513000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11581,pulsesecure,pulse_connect_secure,8.1,,0,,,0.4223315917380696,0.10220047624546691,,,,2020-04-06 21:15:13.560000+00:00,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,PR:N,UI:N"
CVE-2020-11582,pulsesecure,pulse_connect_secure,8.8,,0,,,0.42086333533340925,0.10212863235724252,,,,2020-04-06 21:15:13.607000+00:00,LOW,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,PR:N,UI:N"
CVE-2020-11615,intel,bmc_firmware,7.5,,0,,,0.4420864472624912,0.10275036225840538,,,,2020-10-29 04:15:11.810000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11616,intel,bmc_firmware,7.5,,0,,,0.44125583202205204,0.1032585510040493,,,,2020-10-29 04:15:11.890000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11640,unknown,unknown,8.8,,0,,,0.5178792353471322,0.1250076170473349,,,,2024-07-23 18:15:05.083000+00:00,unknown,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-11710,konghq,docker kong,9.8,,0,,,0.5360600103375781,0.11191366693354707,,,,2020-04-12 17:15:10.737000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11852,microfocus,secure_messaging_gateway,8.8,,0,,,0.4987425724671032,0.10474438472808956,,,,2020-08-07 16:15:11.700000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-12000,inductiveautomation,ignition_gateway,7.5,,0,,,0.44804716332969136,0.10188756037278016,,,,2020-06-09 18:15:10.933000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-12004,inductiveautomation,ignition_gateway,7.5,,0,,,0.4436893193669205,0.10126540537078016,,,,2020-06-09 18:15:11.137000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-12007,mitsubishielectric,mc_works,9.8,,0,,,0.5282446337212754,0.10782993560345036,,,,2020-07-16 22:15:11.337000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-12009,mitsubishielectric,mc_works,7.5,,0,,,0.4359699479800279,0.10269388992294569,,,,2020-07-16 20:15:11.057000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-12011,mitsubishielectric,mc_works,9.8,0.92862,0,,,0.6156395663642065,0.10835052457776001,,,,2020-07-16 19:15:11.830000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"HighEPSS,AV:N,AC:L,PR:N,UI:N"
CVE-2020-12013,mitsubishielectric,mc_works32,9.1,,0,,,0.5073359736727561,0.10531616230144633,,,,2020-07-16 22:15:11.417000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-12015,mitsubishielectric,mc_works,7.5,,0,,,0.43628295488941415,0.10276176195227787,,,,2020-07-16 22:15:11.493000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-12017,ge,rt430_firmware,9.8,0.70036,0,,,0.7961437746624211,0.10873249487272152,,,,2020-06-02 19:15:11.403000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-12025,rockwellautomation,studio_5000_logix_designer,3.3,0.39773,0,,,0.23981936350501326,0.09284201695589914,,,,2020-07-14 13:15:11.343000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,CPPS,"AC:L,PR:N"
CVE-2020-12027,rockwellautomation,factorytalk_view,4.3,,0,,,0.32605177465276824,0.0967985989697734,,,,2020-07-20 16:15:12.087000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-12028,rockwellautomation,factorytalk_view,8.1,,0,,,0.471756452554323,0.10306587807334483,,,,2020-07-20 16:15:12.163000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-12029,rockwellautomation,factorytalk_view,7.8,,0,,,0.378879208535476,0.10093069284307127,,,,2020-07-20 15:15:11.477000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,CPPS,"AC:L,PR:N"
CVE-2020-12030,emerson,wireless_1410_gateway_firmware,10.0,,0,,,0.5524792198172591,0.11231684862606266,,,,2021-09-29 20:15:07.870000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-12031,rockwellautomation,factorytalk_view,7.8,,0,,,0.39895780451134144,0.10096013597599224,,,,2020-07-20 16:15:12.257000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-12033,rockwellautomation,factorytalk_services_platform,8.8,0.81123,0,,,0.5217677467818231,0.10272700112107643,,,,2020-06-23 22:15:14.057000+00:00,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"HighEPSS,AC:L,PR:N,UI:N"
