cve_id,vendor,product,cvss_score,epss,is_kev,criticality_0_5,exposure_0_5,pred_risk,p_exploit,priority,priority_decomp,impact_I,published,severity,cvss_vector,_source,top_reasons
CVE-2020-10051,siemens,simatic_rtls_locating_manager,7.8,,0,,,0.44168517120422085,0.02312383550791613,,,,2020-09-09 19:15:18.587000+00:00,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10052,siemens,simatic_rtls_locating_manager,5.5,,0,,,0.3450478703725791,0.026559706626968306,,,,2021-11-09 12:15:08.093000+00:00,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CPPS,"AC:L,UI:N"
CVE-2020-10053,siemens,simatic_rtls_locating_manager,5.5,,0,,,0.34588416773800934,0.025179189600663454,,,,2021-11-09 12:15:08.150000+00:00,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CPPS,"AC:L,UI:N"
CVE-2020-10054,siemens,simatic_rtls_locating_manager,5.5,,0,,,0.3482192331460446,0.029396618699754098,,,,2021-11-09 12:15:08.200000+00:00,LOW,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10055,siemens,desigo_consumption_control,9.8,,0,,,0.5950636827294534,0.15301390156591752,,,,2020-08-14 16:15:16.790000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10056,siemens,license_management_utility,7.8,,0,,,0.4424250907235534,0.027079983900489043,,,,2020-09-09 19:15:18.773000+00:00,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10110,citrix,gateway_firmware,5.3,,0,,,0.36416702913248045,0.035972663151673315,,,,2020-03-06 21:15:15.060000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10111,citrix,gateway_firmware,7.5,,0,,,0.4396643754582637,0.057768924656551236,,,,2020-03-06 21:15:15.187000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10112,citrix,gateway_firmware,5.4,,0,,,0.3649486865197963,0.048426796951868176,,,,2020-03-06 21:15:15.280000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-10276,mobile industrial robots,mir100_firmware,9.8,,0,,,0.522984023410439,0.051907125443163664,,,,2020-06-24 05:15:13.270000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10287,abb,irb140_firmware,9.8,,0,,,0.7125805165285494,0.05202335162210545,,,,2020-07-15 23:15:11.283000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10288,abb,robotware,9.8,,0,,,0.7094465296707422,0.07373819438246855,,,,2020-07-15 23:15:11.393000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10291,kuka,visual_components_network_license_server,7.5,,0,,,0.4432153944786025,0.03204136643993936,,,,2020-11-06 12:15:11.633000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10372,ramp,altimeter,5.4,,0,,,0.366621502671533,0.04191989371354414,,,,2020-03-10 21:15:13.527000+00:00,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,CPPS,"AV:N,AC:L"
CVE-2020-10611,trianglemicroworks,scada_data_gateway,9.8,,0,,,0.5224397724001911,0.06491577593780298,,,,2020-04-15 19:15:13.613000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10613,trianglemicroworks,scada_data_gateway,7.5,,0,,,0.43879504961227356,0.036005938684997005,,,,2020-04-15 19:15:13.690000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10615,trianglemicroworks,scada_data_gateway,7.5,,0,,,0.4394887238354129,0.0821747666080931,,,,2020-04-15 19:15:13.753000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10618,lcds,laquis_scada,5.5,,0,,,0.30924842253012436,0.0261844857483565,,,,2020-05-04 19:15:12.707000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,CPPS,"AC:L,PR:N"
CVE-2020-10622,lcds,laquis_scada,7.8,,0,,,0.3928496257427202,0.03502352941653146,,,,2020-05-04 19:15:12.767000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,CPPS,"AC:L,PR:N"
CVE-2020-10624,honeywell,controledge_plc_firmware,7.5,,0,,,0.43888367027164826,0.05746284982294755,,,,2020-06-26 17:15:09.983000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10628,honeywell,controledge_plc_firmware,7.5,,0,,,0.43888367027164826,0.05929113153235231,,,,2020-06-26 17:15:10.077000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10630,sae it,net line_fw 50_firmware,6.1,,0,,,0.3920496009621709,0.06958857053987405,,,,2020-05-05 21:15:11.393000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-10632,emerson,openenterprise_scada_server,5.3,,0,,,0.3640743980049659,0.044843243732647996,,,,2022-02-24 19:15:08.543000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10633,hms networks,ewon_flexy_firmware,6.1,,0,,,0.3985083458659159,0.03655688741341337,,,,2020-04-08 01:15:11.953000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-10634,sae it,net line_fw 50_firmware,9.1,,0,,,0.5016413814128493,0.046119050586609,,,,2020-05-05 21:15:11.440000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10636,emerson,openenterprise_scada_server,7.5,,0,,,0.4421759515651128,0.046319456925657754,,,,2022-02-24 19:15:08.653000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10640,emerson,openenterprise_scada_server,9.8,,0,,,0.5224053715629492,0.06929885766371371,,,,2022-02-24 19:15:08.707000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10641,inductiveautomation,ignition_gateway,7.5,,0,,,0.43971402990287156,0.03823691801356357,,,,2020-04-28 19:15:12.207000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10642,rockwellautomation,rslinx_classic,7.8,,0,,,0.3950545123734094,0.03485928291444434,,,,2020-04-13 19:15:11+00:00,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10644,inductiveautomation,ignition_gateway,7.5,,0,,,0.4386612900640892,0.03670783901311464,,,,2020-06-09 18:15:10.590000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10649,asus,device_activation,7.8,,0,,,0.39316773990313864,0.04570900402976605,,,,2020-03-25 17:15:14.733000+00:00,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-10666,sangoma,restapps,9.8,,0,,,0.5219414073114942,0.3826885349372138,,,,2021-05-31 12:15:08.717000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10739,istio,istio,7.5,,0,,,0.4428970286946686,0.04137081100783869,,,,2020-06-02 13:15:10.983000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10753,redhat,ceph_storage,6.5,,0,,,0.4033162653871509,0.0524480890335181,,,,2020-06-26 15:15:11.573000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-10794,gira,tks ip gateway_firmware,9.8,,0,,,0.5221905340165118,0.04473349090894955,,,,2020-05-07 21:15:11.200000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10795,gira,tks ip gateway_firmware,7.2,,0,,,0.4283138052973986,0.2089230144895953,,,,2020-05-07 21:15:11.247000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-10918,automationdirect,c more_hmi_ea9_firmware,7.5,,0,,,0.4385240473223236,0.04196115094348698,,,,2020-07-23 16:15:12.083000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-10919,automationdirect,c more_hmi_ea9_firmware,5.9,,0,,,0.331599726161571,0.038594226276750555,,,,2020-07-23 16:15:12.193000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,PR:N,UI:N"
CVE-2020-10920,automationdirect,c more_hmi_ea9_firmware,9.8,,0,,,0.5223356320179408,0.06973349318221472,,,,2020-07-23 16:15:12.257000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10921,automationdirect,c more_hmi_ea9_firmware,9.8,,0,,,0.5219656164230461,0.044289419191951056,,,,2020-07-23 16:15:12.350000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-10922,automationdirect,c more_hmi_ea9_firmware,7.5,,0,,,0.4395565381796043,0.07554996427635512,,,,2020-07-23 16:15:12.427000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11084,ipear_project,ipear,5.4,,0,,,0.36385295137817886,0.05455130280746306,,,,2020-07-14 22:15:10.623000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-11420,abb,cs141_firmware,6.5,,0,,,0.546009778007985,0.05318456459724595,,,,2020-04-27 14:15:11.267000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-11483,intel,bmc_firmware,9.8,,0,,,0.5221345391749668,0.06010723192229502,,,,2020-10-29 04:15:10.593000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11484,intel,bmc_firmware,4.9,,0,,,0.3490470808877152,0.03399474271070106,,,,2020-10-29 04:15:11.013000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-11485,intel,bmc_firmware,8.8,,0,,,0.48638950030769307,0.05292951083299874,,,,2020-10-29 04:15:11.297000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N"
CVE-2020-11486,intel,bmc_firmware,9.8,,0,,,0.5219414073114942,0.08946783091632682,,,,2020-10-29 04:15:11.390000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11487,intel,bmc_firmware,7.5,,0,,,0.4390658759283803,0.04857500207586887,,,,2020-10-29 04:15:11.467000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11488,intel,bmc_firmware,6.7,,0,,,0.35348841414983845,0.03190784442628259,,,,2020-10-29 04:15:11.623000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-11489,intel,bmc_firmware,7.5,,0,,,0.43886342865776773,0.044742993996704235,,,,2020-10-29 04:15:11.703000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11543,opsramp,gateway,9.8,,0,,,0.5221410744188424,0.04634457930886065,,,,2020-04-08 00:15:11.207000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11580,pulsesecure,pulse_connect_secure,9.1,,0,,,0.49720341048721667,0.08251040428500203,,,,2020-04-06 21:15:13.513000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11581,pulsesecure,pulse_connect_secure,8.1,,0,,,0.41216849035715003,0.08596619587151326,,,,2020-04-06 21:15:13.560000+00:00,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,PR:N,UI:N"
CVE-2020-11582,pulsesecure,pulse_connect_secure,8.8,,0,,,0.42932371634623956,0.047344487129213034,,,,2020-04-06 21:15:13.607000+00:00,LOW,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,PR:N,UI:N"
CVE-2020-11615,intel,bmc_firmware,7.5,,0,,,0.4385510062960139,0.0447796168301616,,,,2020-10-29 04:15:11.810000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11616,intel,bmc_firmware,7.5,,0,,,0.4411928191794107,0.04111872864229316,,,,2020-10-29 04:15:11.890000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-11640,unknown,unknown,8.8,,0,,,0.4948142380937588,0.04192475878384566,,,,2024-07-23 18:15:05.083000+00:00,unknown,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-11710,konghq,docker kong,9.8,,0,,,0.5219414073114942,0.05181484579028265,,,,2020-04-12 17:15:10.737000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-11852,microfocus,secure_messaging_gateway,8.8,,0,,,0.48695088009761917,0.0452808713034826,,,,2020-08-07 16:15:11.700000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-12000,inductiveautomation,ignition_gateway,7.5,,0,,,0.4385240473223236,0.03191674903551437,,,,2020-06-09 18:15:10.933000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-12004,inductiveautomation,ignition_gateway,7.5,,0,,,0.4388090687612029,0.03312248235259791,,,,2020-06-09 18:15:11.137000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-12007,mitsubishielectric,mc_works,9.8,,0,,,0.5225231424606335,0.15923336049229397,,,,2020-07-16 22:15:11.337000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-12009,mitsubishielectric,mc_works,7.5,,0,,,0.4463742080516805,0.05088260439413791,,,,2020-07-16 20:15:11.057000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-12011,mitsubishielectric,mc_works,9.8,0.92862,0,,,0.6132451519315937,0.8383138345424079,,,,2020-07-16 19:15:11.830000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"HighEPSS,AV:N,AC:L,PR:N,UI:N"
CVE-2020-12013,mitsubishielectric,mc_works32,9.1,,0,,,0.49771064070158233,0.07737317916286632,,,,2020-07-16 22:15:11.417000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-12015,mitsubishielectric,mc_works,7.5,,0,,,0.4405318658497522,0.05022028700589394,,,,2020-07-16 22:15:11.493000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N"
CVE-2020-12017,ge,rt430_firmware,9.8,0.70036,0,,,0.7587767045531298,0.035792124414524576,,,,2020-06-02 19:15:11.403000+00:00,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-12025,rockwellautomation,studio_5000_logix_designer,3.3,0.39773,0,,,0.25481866275605586,0.026713142544667456,,,,2020-07-14 13:15:11.343000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,CPPS,"AC:L,PR:N"
CVE-2020-12027,rockwellautomation,factorytalk_view,4.3,,0,,,0.3299893665951917,0.04518042208120109,,,,2020-07-20 16:15:12.087000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-12028,rockwellautomation,factorytalk_view,8.1,,0,,,0.45238270241391393,0.0510118822773666,,,,2020-07-20 16:15:12.163000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,CPPS,"AV:N,AC:L,UI:N"
CVE-2020-12029,rockwellautomation,factorytalk_view,7.8,,0,,,0.39137725388042166,0.06543519435602442,,,,2020-07-20 15:15:11.477000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,CPPS,"AC:L,PR:N"
CVE-2020-12030,emerson,wireless_1410_gateway_firmware,10.0,,0,,,0.5291980821037455,0.07612510163612721,,,,2021-09-29 20:15:07.870000+00:00,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,CPPS,"AV:N,AC:L,PR:N,UI:N,CVSS≥9"
CVE-2020-12031,rockwellautomation,factorytalk_view,7.8,,0,,,0.3896525079120453,0.039284597610182596,,,,2020-07-20 16:15:12.257000+00:00,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CPPS,"AC:L,UI:N"
CVE-2020-12033,rockwellautomation,factorytalk_services_platform,8.8,0.81123,0,,,0.5422398504771674,0.6900897935316468,,,,2020-06-23 22:15:14.057000+00:00,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CPPS,"HighEPSS,AC:L,PR:N,UI:N"
